:START_ID(iata_code),:END_ID(iata_code),:TYPE,flight_number:int,airline:string,date:string,departure_time:string,distance:int
LAS,SLC,IS_FLYING_TO,2565,DL,1/1/2015,10:40,368
ATL,SFO,IS_FLYING_TO,1680,DL,1/1/2015,10:43,2139
MLI,DFW,IS_FLYING_TO,2517,EV,1/1/2015,,691
CRP,DFW,IS_FLYING_TO,2520,EV,1/1/2015,,354
ELP,IAH,IS_FLYING_TO,4378,EV,1/1/2015,10:41,667
EVV,ATL,IS_FLYING_TO,5069,EV,1/1/2015,10:35,350
AEX,DFW,IS_FLYING_TO,2824,MQ,1/1/2015,10:39,285
DFW,GJT,IS_FLYING_TO,2954,MQ,1/1/2015,,773
DFW,LBB,IS_FLYING_TO,2989,MQ,1/1/2015,11:07,282
DFW,ABI,IS_FLYING_TO,3241,MQ,1/1/2015,,158
EYW,MIA,IS_FLYING_TO,3397,MQ,1/1/2015,10:30,125
ORD,DSM,IS_FLYING_TO,3460,MQ,1/1/2015,10:37,299
DFW,SJT,IS_FLYING_TO,3656,MQ,1/1/2015,,229
SFO,SBA,IS_FLYING_TO,5646,OO,1/1/2015,10:37,262
SFO,MCI,IS_FLYING_TO,6283,OO,1/1/2015,10:38,1499
SFO,FAT,IS_FLYING_TO,5260,OO,1/1/2015,10:37,158
ORD,MKE,IS_FLYING_TO,2632,OO,1/1/2015,10:39,67
SEA,OMA,IS_FLYING_TO,3468,OO,1/1/2015,10:57,1368
SFO,BOI,IS_FLYING_TO,6380,OO,1/1/2015,10:39,522
LAX,SAN,IS_FLYING_TO,6327,OO,1/1/2015,11:08,109
DEN,GTF,IS_FLYING_TO,6415,OO,1/1/2015,10:44,624
DEN,TPA,IS_FLYING_TO,1192,UA,1/1/2015,10:48,1506
MIA,EWR,IS_FLYING_TO,1747,UA,1/1/2015,10:42,1085
LIT,ORD,IS_FLYING_TO,5903,EV,1/1/2015,10:36,552
OGG,HNL,IS_FLYING_TO,157,HA,1/1/2015,10:35,100
ONT,SFO,IS_FLYING_TO,5367,OO,1/1/2015,10:35,363
ASE,DEN,IS_FLYING_TO,6253,OO,1/1/2015,10:51,125
MFR,SFO,IS_FLYING_TO,5625,OO,1/1/2015,10:36,329
LGA,FLL,IS_FLYING_TO,971,B6,1/1/2015,11:05,1076
FNT,ORD,IS_FLYING_TO,4174,EV,1/1/2015,10:40,223
MCO,ACY,IS_FLYING_TO,138,NK,1/1/2015,10:34,852
TUS,DEN,IS_FLYING_TO,5540,OO,1/1/2015,12:05,639
SFO,ORD,IS_FLYING_TO,239,UA,1/1/2015,13:26,1846
CLE,MCO,IS_FLYING_TO,1456,UA,1/1/2015,10:41,895
DTW,TPA,IS_FLYING_TO,639,NK,1/1/2015,10:43,983
TVC,ORD,IS_FLYING_TO,5198,OO,1/1/2015,10:38,224
RSW,CVG,IS_FLYING_TO,2359,DL,1/1/2015,10:38,879
IAH,SAV,IS_FLYING_TO,4415,EV,1/1/2015,10:43,851
IND,ORD,IS_FLYING_TO,5582,OO,1/1/2015,10:38,177
ACV,SFO,IS_FLYING_TO,5654,OO,1/1/2015,10:41,250
SFO,LAS,IS_FLYING_TO,392,UA,1/1/2015,10:44,414
JAX,PHL,IS_FLYING_TO,2030,US,1/1/2015,10:42,742
SFO,STL,IS_FLYING_TO,435,UA,1/1/2015,10:46,1735
ORD,IAH,IS_FLYING_TO,589,UA,1/1/2015,10:43,925
SFO,MSP,IS_FLYING_TO,662,UA,1/1/2015,10:43,1589
DAL,LGA,IS_FLYING_TO,766,VX,1/1/2015,10:39,1381
CHS,HOU,IS_FLYING_TO,2605,WN,1/1/2015,10:46,928
FLL,ATL,IS_FLYING_TO,473,WN,1/1/2015,10:46,581
LAS,ICT,IS_FLYING_TO,987,WN,1/1/2015,10:42,986
MCO,FNT,IS_FLYING_TO,2261,WN,1/1/2015,10:40,1011
MDW,LAX,IS_FLYING_TO,914,WN,1/1/2015,10:44,1750
OAK,BOI,IS_FLYING_TO,700,WN,1/1/2015,10:44,511
OAK,MCI,IS_FLYING_TO,3849,WN,1/1/2015,10:43,1489
RSW,IND,IS_FLYING_TO,1452,WN,1/1/2015,10:37,945
SEA,SAN,IS_FLYING_TO,2078,WN,1/1/2015,10:48,1050
TPA,CAK,IS_FLYING_TO,2340,WN,1/1/2015,10:41,894
TPA,CMH,IS_FLYING_TO,207,WN,1/1/2015,10:41,829
PHX,SMF,IS_FLYING_TO,479,US,1/1/2015,10:56,647
PHX,BOI,IS_FLYING_TO,625,US,1/1/2015,10:49,735
DFW,TUL,IS_FLYING_TO,1292,AA,1/1/2015,,237
DEN,DFW,IS_FLYING_TO,1471,AA,1/1/2015,10:35,641
ORD,SJC,IS_FLYING_TO,1530,AA,1/1/2015,11:03,1829
SAT,DFW,IS_FLYING_TO,1629,AA,1/1/2015,11:20,247
DFW,ABQ,IS_FLYING_TO,1662,AA,1/1/2015,,569
ATL,DFW,IS_FLYING_TO,1513,AA,1/1/2015,10:43,731
TPA,DFW,IS_FLYING_TO,2226,AA,1/1/2015,,929
PBI,LGA,IS_FLYING_TO,62,B6,1/1/2015,10:45,1035
DEN,JFK,IS_FLYING_TO,1075,DL,1/1/2015,10:42,1626
ATL,LGA,IS_FLYING_TO,1286,DL,1/1/2015,10:58,762
PHX,DFW,IS_FLYING_TO,1460,AA,1/1/2015,10:44,868
FLL,ATL,IS_FLYING_TO,2226,DL,1/1/2015,10:40,581
DFW,ATL,IS_FLYING_TO,2310,DL,1/1/2015,10:44,731
HSV,ATL,IS_FLYING_TO,2601,DL,1/1/2015,10:41,151
TUL,DFW,IS_FLYING_TO,2389,AA,1/1/2015,10:40,237
MKE,DFW,IS_FLYING_TO,2780,MQ,1/1/2015,,853
ORD,BMI,IS_FLYING_TO,2931,MQ,1/1/2015,11:20,116
ORD,OKC,IS_FLYING_TO,3242,MQ,1/1/2015,11:11,693
GRK,DFW,IS_FLYING_TO,3184,MQ,1/1/2015,,134
BHM,DFW,IS_FLYING_TO,3364,MQ,1/1/2015,,597
LAX,ORD,IS_FLYING_TO,730,NK,1/1/2015,10:37,1744
DEN,ICT,IS_FLYING_TO,6368,OO,1/1/2015,,420
SFO,OKC,IS_FLYING_TO,6240,OO,1/1/2015,10:50,1384
OMA,ORD,IS_FLYING_TO,5268,OO,1/1/2015,10:39,416
SFO,RNO,IS_FLYING_TO,6270,OO,1/1/2015,10:34,192
PHX,SEA,IS_FLYING_TO,4808,OO,1/1/2015,10:41,1107
BOS,SEA,IS_FLYING_TO,597,B6,1/1/2015,13:41,2496
EWR,SAV,IS_FLYING_TO,4495,EV,1/1/2015,10:46,708
SFO,TUS,IS_FLYING_TO,4975,OO,1/1/2015,10:43,751
ORD,MCO,IS_FLYING_TO,1751,UA,1/1/2015,10:41,1005
CLT,JFK,IS_FLYING_TO,218,B6,1/1/2015,10:39,541
RIC,IAD,IS_FLYING_TO,4133,EV,1/1/2015,10:41,100
RIC,EWR,IS_FLYING_TO,4409,EV,1/1/2015,10:40,277
HRL,IAH,IS_FLYING_TO,4671,EV,1/1/2015,13:42,295
FLL,SJU,IS_FLYING_TO,649,NK,1/1/2015,10:45,1046
DAL,IAH,IS_FLYING_TO,5783,EV,1/1/2015,10:44,216
LAX,HNL,IS_FLYING_TO,2218,DL,1/1/2015,10:47,2556
LIH,HNL,IS_FLYING_TO,346,HA,1/1/2015,11:12,102
SFO,ONT,IS_FLYING_TO,5309,OO,1/1/2015,10:42,363
ATL,IAH,IS_FLYING_TO,5792,EV,1/1/2015,10:36,689
JAX,BOS,IS_FLYING_TO,1410,B6,1/1/2015,12:57,1010
GPT,ATL,IS_FLYING_TO,1256,DL,1/1/2015,10:44,352
ATL,HOU,IS_FLYING_TO,1391,DL,1/1/2015,10:47,696
ATL,DTW,IS_FLYING_TO,1640,DL,1/1/2015,10:48,594
ATL,CID,IS_FLYING_TO,5175,EV,1/1/2015,11:07,694
DLH,ORD,IS_FLYING_TO,5354,OO,1/1/2015,10:48,397
LAS,SFO,IS_FLYING_TO,6249,OO,1/1/2015,10:48,414
SFO,BUR,IS_FLYING_TO,6197,OO,1/1/2015,10:45,326
SFO,SEA,IS_FLYING_TO,322,UA,1/1/2015,10:46,679
DCA,CLT,IS_FLYING_TO,1849,US,1/1/2015,10:43,331
LAX,IAD,IS_FLYING_TO,112,VX,1/1/2015,10:45,2288
ATL,PHX,IS_FLYING_TO,748,WN,1/1/2015,10:50,1587
BHM,MDW,IS_FLYING_TO,3483,WN,1/1/2015,10:47,570
DAL,MCI,IS_FLYING_TO,1663,WN,1/1/2015,10:51,460
DEN,PHL,IS_FLYING_TO,4482,WN,1/1/2015,10:57,1558
DTW,MDW,IS_FLYING_TO,943,WN,1/1/2015,10:50,228
FLL,IND,IS_FLYING_TO,450,WN,1/1/2015,10:46,1005
FLL,SJU,IS_FLYING_TO,753,WN,1/1/2015,10:47,1046
LAS,SEA,IS_FLYING_TO,2366,WN,1/1/2015,11:02,867
LAX,OAK,IS_FLYING_TO,1094,WN,1/1/2015,10:49,337
MCO,CAK,IS_FLYING_TO,560,WN,1/1/2015,10:49,861
OAK,LAS,IS_FLYING_TO,690,WN,1/1/2015,10:49,407
SLC,LAX,IS_FLYING_TO,2027,WN,1/1/2015,11:06,590
SLC,PHX,IS_FLYING_TO,677,WN,1/1/2015,11:11,507
PDX,SMF,IS_FLYING_TO,682,WN,1/1/2015,10:51,479
PHL,BNA,IS_FLYING_TO,1674,WN,1/1/2015,10:43,675
RSW,CLE,IS_FLYING_TO,1140,UA,1/1/2015,10:44,1025
PHX,SJC,IS_FLYING_TO,415,US,1/1/2015,10:56,621
PHX,OAK,IS_FLYING_TO,493,US,1/1/2015,10:54,646
PHX,RNO,IS_FLYING_TO,531,US,1/1/2015,11:03,601
SFO,DFW,IS_FLYING_TO,23,AA,1/1/2015,11:23,1464
ORD,DEN,IS_FLYING_TO,302,AA,1/1/2015,10:48,888
ORD,AUS,IS_FLYING_TO,1201,AA,1/1/2015,10:48,978
DFW,TUS,IS_FLYING_TO,1261,AA,1/1/2015,,813
DFW,MSP,IS_FLYING_TO,1633,AA,1/1/2015,,852
ORD,MCO,IS_FLYING_TO,1693,AA,1/1/2015,10:44,1005
DFW,SEA,IS_FLYING_TO,2252,AA,1/1/2015,10:49,1660
SAN,DFW,IS_FLYING_TO,2337,AA,1/1/2015,11:06,1171
LAS,SEA,IS_FLYING_TO,619,AS,1/1/2015,10:40,867
ATL,HNL,IS_FLYING_TO,837,DL,1/1/2015,10:58,4502
ATL,MSP,IS_FLYING_TO,1230,DL,1/1/2015,10:49,907
ATL,TUS,IS_FLYING_TO,1240,DL,1/1/2015,11:27,1541
ATL,ELP,IS_FLYING_TO,2136,DL,1/1/2015,10:45,1282
ATL,MKE,IS_FLYING_TO,2281,DL,1/1/2015,10:49,669
ATL,MEM,IS_FLYING_TO,2451,DL,1/1/2015,10:48,332
RIC,ATL,IS_FLYING_TO,2484,DL,1/1/2015,10:47,481
PBI,LGA,IS_FLYING_TO,2610,DL,1/1/2015,10:44,1035
ATL,PHX,IS_FLYING_TO,1772,DL,1/1/2015,10:50,1587
ATL,SLC,IS_FLYING_TO,1849,DL,1/1/2015,10:49,1590
BPT,DFW,IS_FLYING_TO,2532,EV,1/1/2015,11:21,270
ATL,BMI,IS_FLYING_TO,5082,EV,1/1/2015,12:05,533
ROA,ATL,IS_FLYING_TO,5143,EV,1/1/2015,10:44,357
ORD,CLE,IS_FLYING_TO,5691,EV,1/1/2015,10:44,315
MIA,ORD,IS_FLYING_TO,1257,F9,1/1/2015,,1197
DEN,MKE,IS_FLYING_TO,358,F9,1/1/2015,10:43,896
ORD,COU,IS_FLYING_TO,2838,MQ,1/1/2015,10:58,315
ORD,BIS,IS_FLYING_TO,3180,MQ,1/1/2015,10:43,716
TYS,DFW,IS_FLYING_TO,3439,MQ,1/1/2015,10:56,772
DFW,DRO,IS_FLYING_TO,3449,MQ,1/1/2015,,674
LGA,FLL,IS_FLYING_TO,197,NK,1/1/2015,11:04,1076
LAX,SBP,IS_FLYING_TO,5365,OO,1/1/2015,13:00,156
LAX,SMF,IS_FLYING_TO,2619,OO,1/1/2015,10:40,373
TUL,IAH,IS_FLYING_TO,5610,OO,1/1/2015,10:47,429
SFO,ABQ,IS_FLYING_TO,6471,OO,1/1/2015,11:02,896
DEN,LIT,IS_FLYING_TO,6497,OO,1/1/2015,,771
IND,ATL,IS_FLYING_TO,1089,DL,1/1/2015,10:51,432
MAF,IAH,IS_FLYING_TO,4399,EV,1/1/2015,,429
CRP,IAH,IS_FLYING_TO,4609,EV,1/1/2015,11:05,201
DHN,ATL,IS_FLYING_TO,5113,EV,1/1/2015,10:47,170
KOA,HNL,IS_FLYING_TO,207,HA,1/1/2015,10:46,163
ATL,LAX,IS_FLYING_TO,1555,DL,1/1/2015,10:52,1947
ATL,TUL,IS_FLYING_TO,5163,EV,1/1/2015,10:52,674
HNL,KOA,IS_FLYING_TO,208,HA,1/1/2015,10:51,163
BOI,LAX,IS_FLYING_TO,6498,OO,1/1/2015,11:15,674
MEM,EWR,IS_FLYING_TO,4672,EV,1/1/2015,10:56,946
ORD,DAY,IS_FLYING_TO,4730,EV,1/1/2015,10:44,240
MRY,LAX,IS_FLYING_TO,5423,OO,1/1/2015,10:45,266
FLL,CLE,IS_FLYING_TO,325,UA,1/1/2015,10:51,1062
SFO,ATL,IS_FLYING_TO,1278,UA,1/1/2015,11:14,2139
SFO,ORD,IS_FLYING_TO,1451,UA,1/1/2015,11:06,1846
BDL,TPA,IS_FLYING_TO,533,B6,1/1/2015,10:53,1111
GSP,EWR,IS_FLYING_TO,4502,EV,1/1/2015,10:46,594
LAX,IAD,IS_FLYING_TO,324,UA,1/1/2015,11:07,2288
MEM,CLT,IS_FLYING_TO,2002,US,1/1/2015,10:56,511
ORD,PHX,IS_FLYING_TO,2023,US,1/1/2015,10:57,1440
SFO,JFK,IS_FLYING_TO,760,UA,1/1/2015,11:04,2586
SEA,LAX,IS_FLYING_TO,784,VX,1/1/2015,10:50,954
DAL,ATL,IS_FLYING_TO,882,WN,1/1/2015,10:58,721
DCA,DAL,IS_FLYING_TO,199,WN,1/1/2015,10:53,1184
FLL,ALB,IS_FLYING_TO,1752,WN,1/1/2015,10:51,1204
LAS,SJC,IS_FLYING_TO,383,WN,1/1/2015,10:54,386
LAX,SFO,IS_FLYING_TO,1009,WN,1/1/2015,11:04,337
MDW,CLT,IS_FLYING_TO,4922,WN,1/1/2015,11:08,584
MSY,DAL,IS_FLYING_TO,777,WN,1/1/2015,10:55,436
PHX,LAS,IS_FLYING_TO,1133,WN,1/1/2015,11:31,255
SAN,MCO,IS_FLYING_TO,341,WN,1/1/2015,11:13,2149
SAN,PHX,IS_FLYING_TO,1646,WN,1/1/2015,10:53,304
SDF,DEN,IS_FLYING_TO,872,WN,1/1/2015,10:55,1024
SJC,LAS,IS_FLYING_TO,954,WN,1/1/2015,10:49,386
SNA,PHX,IS_FLYING_TO,1602,WN,1/1/2015,10:50,338
STL,DEN,IS_FLYING_TO,1190,WN,1/1/2015,10:52,770
ONT,LAS,IS_FLYING_TO,389,WN,1/1/2015,10:54,197
LAX,IAH,IS_FLYING_TO,1169,UA,1/1/2015,11:06,1379
SFO,IAH,IS_FLYING_TO,1461,UA,1/1/2015,11:12,1635
SLC,PHX,IS_FLYING_TO,443,US,1/1/2015,11:05,507
DFW,HNL,IS_FLYING_TO,123,AA,1/1/2015,13:39,3784
LGA,DFW,IS_FLYING_TO,1100,AA,1/1/2015,10:53,1389
LGA,MIA,IS_FLYING_TO,1133,AA,1/1/2015,10:54,1096
MIA,DFW,IS_FLYING_TO,1615,AA,1/1/2015,10:49,1121
LAS,DFW,IS_FLYING_TO,1524,AA,1/1/2015,10:53,1055
JFK,MIA,IS_FLYING_TO,1646,AA,1/1/2015,10:59,1089
DFW,MIA,IS_FLYING_TO,2278,AA,1/1/2015,11:17,1121
AUS,ORD,IS_FLYING_TO,2279,AA,1/1/2015,10:51,978
SEA,SAN,IS_FLYING_TO,490,AS,1/1/2015,10:50,1050
SAV,JFK,IS_FLYING_TO,842,B6,1/1/2015,10:54,718
BOS,RDU,IS_FLYING_TO,1083,B6,1/1/2015,10:51,612
BOS,RSW,IS_FLYING_TO,965,B6,1/1/2015,10:54,1249
JFK,SLC,IS_FLYING_TO,439,DL,1/1/2015,11:00,1990
ATL,ORD,IS_FLYING_TO,812,DL,1/1/2015,10:54,606
ATL,DFW,IS_FLYING_TO,1239,DL,1/1/2015,10:51,731
DFW,BOS,IS_FLYING_TO,1448,AA,1/1/2015,,1562
TPA,CVG,IS_FLYING_TO,2641,DL,1/1/2015,11:03,773
BOS,FLL,IS_FLYING_TO,2269,B6,1/1/2015,10:52,1237
ATL,SAT,IS_FLYING_TO,1790,DL,1/1/2015,10:50,874
MCO,JFK,IS_FLYING_TO,2393,AA,1/1/2015,12:46,944
LGB,PDX,IS_FLYING_TO,1522,B6,1/1/2015,10:55,846
ABQ,IAH,IS_FLYING_TO,4372,EV,1/1/2015,10:52,744
IAH,HOB,IS_FLYING_TO,4599,EV,1/1/2015,,501
ATL,GNV,IS_FLYING_TO,5489,EV,1/1/2015,10:49,300
DEN,BNA,IS_FLYING_TO,6073,EV,1/1/2015,11:04,1014
HOU,DFW,IS_FLYING_TO,2776,MQ,1/1/2015,,247
DFW,HSV,IS_FLYING_TO,2790,MQ,1/1/2015,,603
DFW,VPS,IS_FLYING_TO,2996,MQ,1/1/2015,,641
SAF,DFW,IS_FLYING_TO,3196,MQ,1/1/2015,,551
DFW,ACT,IS_FLYING_TO,3263,MQ,1/1/2015,,89
DFW,LEX,IS_FLYING_TO,3373,MQ,1/1/2015,,785
BNA,ORD,IS_FLYING_TO,3269,MQ,1/1/2015,10:50,409
TYR,DFW,IS_FLYING_TO,3404,MQ,1/1/2015,,102
CVG,DFW,IS_FLYING_TO,3491,MQ,1/1/2015,10:53,812
BOS,RSW,IS_FLYING_TO,239,NK,1/1/2015,11:00,1249
MLU,DFW,IS_FLYING_TO,3636,MQ,1/1/2015,,293
SFO,SUN,IS_FLYING_TO,4966,OO,1/1/2015,11:09,587
DSM,MSP,IS_FLYING_TO,4848,OO,1/1/2015,10:47,232
ICT,ORD,IS_FLYING_TO,2627,OO,1/1/2015,10:51,588
LAX,OAK,IS_FLYING_TO,4452,OO,1/1/2015,11:20,337
SLC,DEN,IS_FLYING_TO,4479,OO,1/1/2015,13:42,391
ORD,SPI,IS_FLYING_TO,5436,OO,1/1/2015,11:19,174
SFO,SAT,IS_FLYING_TO,6502,OO,1/1/2015,11:09,1482
PBI,EWR,IS_FLYING_TO,418,UA,1/1/2015,10:47,1023
SFO,PDX,IS_FLYING_TO,500,UA,1/1/2015,10:54,550
DEN,IAD,IS_FLYING_TO,948,UA,1/1/2015,11:38,1452
ATL,JAN,IS_FLYING_TO,5067,EV,1/1/2015,10:56,341
ATL,AGS,IS_FLYING_TO,5503,EV,1/1/2015,10:52,143
MFE,IAH,IS_FLYING_TO,5802,EV,1/1/2015,10:59,316
MCO,ORD,IS_FLYING_TO,1710,UA,1/1/2015,10:59,1005
PNS,IAH,IS_FLYING_TO,3927,EV,1/1/2015,10:51,489
LRD,IAH,IS_FLYING_TO,4647,EV,1/1/2015,10:53,301
HNL,LIH,IS_FLYING_TO,143,HA,1/1/2015,10:48,102
FWA,ORD,IS_FLYING_TO,5325,OO,1/1/2015,10:50,157
SFO,AUS,IS_FLYING_TO,753,UA,1/1/2015,10:59,1504
JFK,PWM,IS_FLYING_TO,208,B6,1/1/2015,10:56,273
DCA,JFK,IS_FLYING_TO,3370,MQ,1/1/2015,11:03,213
TUS,LAX,IS_FLYING_TO,2587,OO,1/1/2015,10:47,451
ORD,LGA,IS_FLYING_TO,387,UA,1/1/2015,10:56,733
PHX,CLT,IS_FLYING_TO,720,US,1/1/2015,12:26,1773
MSY,CLT,IS_FLYING_TO,1810,US,1/1/2015,11:07,651
ORF,CLT,IS_FLYING_TO,1970,US,1/1/2015,10:51,290
LGA,DCA,IS_FLYING_TO,2177,US,1/1/2015,10:47,214
SFO,SAN,IS_FLYING_TO,471,UA,1/1/2015,10:54,447
EWR,PBI,IS_FLYING_TO,665,UA,1/1/2015,11:10,1023
BOS,SFO,IS_FLYING_TO,1351,VX,1/1/2015,11:17,2704
BWI,MCO,IS_FLYING_TO,1527,WN,1/1/2015,10:58,787
BWI,SAT,IS_FLYING_TO,304,WN,1/1/2015,11:05,1407
DAL,HOU,IS_FLYING_TO,19,WN,1/1/2015,11:00,239
DCA,IND,IS_FLYING_TO,695,WN,1/1/2015,10:51,500
DCA,RSW,IS_FLYING_TO,704,WN,1/1/2015,10:53,892
DEN,SAT,IS_FLYING_TO,763,WN,1/1/2015,10:58,794
HOU,DAL,IS_FLYING_TO,20,WN,1/1/2015,11:01,239
HOU,DEN,IS_FLYING_TO,978,WN,1/1/2015,11:00,883
IND,TPA,IS_FLYING_TO,1680,WN,1/1/2015,11:00,837
MSP,MDW,IS_FLYING_TO,4141,WN,1/1/2015,11:03,349
SDF,MDW,IS_FLYING_TO,599,WN,1/1/2015,11:00,271
SMF,LAX,IS_FLYING_TO,1076,WN,1/1/2015,11:00,373
TPA,AUS,IS_FLYING_TO,448,WN,1/1/2015,11:06,928
TUL,DEN,IS_FLYING_TO,395,WN,1/1/2015,10:57,541
OAK,PDX,IS_FLYING_TO,713,WN,1/1/2015,11:00,543
OAK,SEA,IS_FLYING_TO,170,WN,1/1/2015,11:01,671
PDX,LAS,IS_FLYING_TO,456,WN,1/1/2015,12:03,763
PDX,OAK,IS_FLYING_TO,647,WN,1/1/2015,10:58,543
PHL,ATL,IS_FLYING_TO,732,WN,1/1/2015,10:58,666
PHL,MCO,IS_FLYING_TO,891,WN,1/1/2015,10:57,861
CLE,LAS,IS_FLYING_TO,1174,UA,1/1/2015,11:00,1824
LAX,ORD,IS_FLYING_TO,1248,UA,1/1/2015,10:56,1744
LAS,CLE,IS_FLYING_TO,1485,UA,1/1/2015,10:58,1824
EWR,LAX,IS_FLYING_TO,1507,UA,1/1/2015,11:11,2454
SFO,PHL,IS_FLYING_TO,403,US,1/1/2015,10:57,2521
JFK,LAX,IS_FLYING_TO,19,AA,1/1/2015,10:55,2475
LAS,MIA,IS_FLYING_TO,204,AA,1/1/2015,10:54,2174
DFW,LGA,IS_FLYING_TO,1120,AA,1/1/2015,10:58,1389
SEA,DFW,IS_FLYING_TO,1146,AA,1/1/2015,10:49,1660
OMA,DFW,IS_FLYING_TO,1279,AA,1/1/2015,10:58,583
MIA,DEN,IS_FLYING_TO,1424,AA,1/1/2015,11:23,1709
SNA,DFW,IS_FLYING_TO,1176,AA,1/1/2015,11:14,1205
DCA,DFW,IS_FLYING_TO,1581,AA,1/1/2015,10:55,1192
ORD,DFW,IS_FLYING_TO,2319,AA,1/1/2015,11:05,802
DFW,SAT,IS_FLYING_TO,2456,AA,1/1/2015,,247
WRG,PSG,IS_FLYING_TO,65,AS,1/1/2015,10:48,31
SEA,SMF,IS_FLYING_TO,358,AS,1/1/2015,11:00,605
BUR,SEA,IS_FLYING_TO,523,AS,1/1/2015,10:49,937
DFW,BNA,IS_FLYING_TO,2464,AA,1/1/2015,,631
LAX,JFK,IS_FLYING_TO,224,B6,1/1/2015,10:54,2475
DCA,ATL,IS_FLYING_TO,839,DL,1/1/2015,10:59,547
PBI,ATL,IS_FLYING_TO,1134,DL,1/1/2015,10:57,545
RDU,ATL,IS_FLYING_TO,1147,DL,1/1/2015,10:57,356
ATL,PNS,IS_FLYING_TO,1353,DL,1/1/2015,10:56,271
CHS,ATL,IS_FLYING_TO,2023,DL,1/1/2015,10:58,259
BWI,ATL,IS_FLYING_TO,2025,DL,1/1/2015,10:57,577
MCO,LGA,IS_FLYING_TO,2076,DL,1/1/2015,10:54,950
ATL,FLL,IS_FLYING_TO,2127,DL,1/1/2015,10:57,581
SFO,DTW,IS_FLYING_TO,2389,DL,1/1/2015,15:03,2079
FLL,JFK,IS_FLYING_TO,2583,DL,1/1/2015,10:52,1069
SLC,MSP,IS_FLYING_TO,12,DL,1/1/2015,11:00,991
ATL,DCA,IS_FLYING_TO,150,DL,1/1/2015,10:58,547
LAS,LGB,IS_FLYING_TO,2079,B6,1/1/2015,10:58,231
ATL,BZN,IS_FLYING_TO,1562,DL,1/1/2015,11:00,1640
FLL,LGA,IS_FLYING_TO,1698,DL,1/1/2015,10:55,1076
BOS,ATL,IS_FLYING_TO,1801,DL,1/1/2015,11:08,946
DFW,DTW,IS_FLYING_TO,1844,DL,1/1/2015,11:00,986
SLC,ATL,IS_FLYING_TO,1912,DL,1/1/2015,12:03,1590
LGA,ATL,IS_FLYING_TO,1947,DL,1/1/2015,11:12,762
DFW,BRO,IS_FLYING_TO,2557,EV,1/1/2015,,482
SHV,ATL,IS_FLYING_TO,4981,EV,1/1/2015,10:57,551
ATL,AVL,IS_FLYING_TO,4872,EV,1/1/2015,11:03,164
IAH,DTW,IS_FLYING_TO,5169,EV,1/1/2015,10:50,1075
LGA,ROC,IS_FLYING_TO,5545,EV,1/1/2015,10:50,254
DFW,CRP,IS_FLYING_TO,2837,MQ,1/1/2015,10:55,354
ORD,SDF,IS_FLYING_TO,2783,MQ,1/1/2015,11:12,287
ORD,MHK,IS_FLYING_TO,2925,MQ,1/1/2015,11:00,501
MAF,DFW,IS_FLYING_TO,3190,MQ,1/1/2015,,309
DFW,GRK,IS_FLYING_TO,3285,MQ,1/1/2015,11:21,134
LRD,DFW,IS_FLYING_TO,3296,MQ,1/1/2015,,396
ORD,CHA,IS_FLYING_TO,3448,MQ,1/1/2015,10:59,501
MKE,MSP,IS_FLYING_TO,4672,OO,1/1/2015,10:55,297
DLH,MSP,IS_FLYING_TO,4678,OO,1/1/2015,10:53,144
MCI,ORD,IS_FLYING_TO,6254,OO,1/1/2015,10:58,403
SLC,GEG,IS_FLYING_TO,4607,OO,1/1/2015,11:03,546
SAN,LAX,IS_FLYING_TO,6322,OO,1/1/2015,11:51,109
PHX,YUM,IS_FLYING_TO,6604,OO,1/1/2015,10:56,160
SLC,CDC,IS_FLYING_TO,7380,OO,1/1/2015,10:59,221
SLC,RNO,IS_FLYING_TO,2137,DL,1/1/2015,11:14,422
ATL,LAS,IS_FLYING_TO,1402,DL,1/1/2015,11:01,1747
ATL,PBI,IS_FLYING_TO,2445,DL,1/1/2015,11:07,545
JAX,ORD,IS_FLYING_TO,3258,EV,1/1/2015,10:54,864
SLC,EUG,IS_FLYING_TO,4680,OO,1/1/2015,11:02,618
IAH,MIA,IS_FLYING_TO,247,UA,1/1/2015,11:11,964
BHM,ATL,IS_FLYING_TO,1379,DL,1/1/2015,11:07,134
SAT,IAH,IS_FLYING_TO,342,UA,1/1/2015,11:44,191
LAX,SFO,IS_FLYING_TO,731,UA,1/1/2015,11:19,337
BTV,JFK,IS_FLYING_TO,1633,B6,1/1/2015,10:49,266
TUL,DTW,IS_FLYING_TO,5608,EV,1/1/2015,11:09,789
DEN,LBB,IS_FLYING_TO,6183,EV,1/1/2015,13:26,456
SLC,BIL,IS_FLYING_TO,4669,OO,1/1/2015,11:01,387
IAH,JAC,IS_FLYING_TO,5219,OO,1/1/2015,11:03,1265
BOS,CLT,IS_FLYING_TO,891,US,1/1/2015,11:04,728
SFO,LAX,IS_FLYING_TO,769,UA,1/1/2015,11:01,337
AUS,DAL,IS_FLYING_TO,1136,WN,1/1/2015,11:04,189
BDL,TPA,IS_FLYING_TO,329,WN,1/1/2015,11:04,1111
DAL,AUS,IS_FLYING_TO,873,WN,1/1/2015,11:30,189
JAX,BNA,IS_FLYING_TO,803,WN,1/1/2015,11:10,483
LAS,BWI,IS_FLYING_TO,896,WN,1/1/2015,11:03,2106
